# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
167           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.116982e-10	(9.816850e-05 9.999035e-03 5.000000e-03)
167           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	9.148830e-01	(9.816850e-05 9.999035e-03 5.000000e-03)
167           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
167           	p             	-1.885928e-02	(2.070088e-03 -1.096875e-02 5.000000e-03)	1.404116e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
167           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
168           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.884041e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
168           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.075988e-08	(1.661150e-03 -9.860575e-03 5.000000e-03)
168           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.255995e-02	(1.661150e-03 -9.860575e-03 5.000000e-03)
168           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.109935e-10	(9.816850e-05 -9.999035e-03 5.000000e-03)
168           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	9.133168e-01	(9.816850e-05 -9.999035e-03 5.000000e-03)
168           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
168           	p             	-1.883844e-02	(2.070088e-03 1.096875e-02 5.000000e-03)	1.402701e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
168           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
169           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.883881e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
169           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.068161e-08	(1.661150e-03 9.860575e-03 5.000000e-03)
169           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.252516e-02	(1.661150e-03 9.860575e-03 5.000000e-03)
169           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.102233e-10	(9.816850e-05 9.999035e-03 5.000000e-03)
169           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	9.116054e-01	(9.816850e-05 9.999035e-03 5.000000e-03)
169           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
169           	p             	-1.883021e-02	(2.070088e-03 -1.096875e-02 5.000000e-03)	1.401494e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
169           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
170           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.883722e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
170           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.062279e-08	(1.661150e-03 -9.860575e-03 5.000000e-03)
170           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.249902e-02	(1.661150e-03 -9.860575e-03 5.000000e-03)
170           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.095030e-10	(9.816850e-05 -9.999035e-03 5.000000e-03)
170           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	9.100047e-01	(9.816850e-05 -9.999035e-03 5.000000e-03)
170           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
170           	p             	-1.882015e-02	(2.070088e-03 1.096875e-02 5.000000e-03)	1.400219e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
170           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
171           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.883563e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
171           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.056143e-08	(1.661150e-03 -9.860575e-03 5.000000e-03)
171           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.247175e-02	(1.661150e-03 -9.860575e-03 5.000000e-03)
171           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.087795e-10	(9.816850e-05 -9.999035e-03 5.000000e-03)
171           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	9.083969e-01	(9.816850e-05 -9.999035e-03 5.000000e-03)
171           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
171           	p             	-1.880867e-02	(2.070088e-03 1.096875e-02 5.000000e-03)	1.398952e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
171           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
172           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.883404e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
172           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.049811e-08	(1.661150e-03 9.860575e-03 5.000000e-03)
172           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.244361e-02	(1.661150e-03 9.860575e-03 5.000000e-03)
172           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.080538e-10	(9.816850e-05 9.999035e-03 5.000000e-03)
172           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	9.067842e-01	(9.816850e-05 9.999035e-03 5.000000e-03)
172           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
172           	p             	-1.879709e-02	(2.070088e-03 1.096875e-02 5.000000e-03)	1.397715e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
172           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
173           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.883246e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
173           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.043489e-08	(1.661150e-03 9.860575e-03 5.000000e-03)
173           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.241551e-02	(1.661150e-03 9.860575e-03 5.000000e-03)
173           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.073308e-10	(9.816850e-05 9.999035e-03 5.000000e-03)
173           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	9.051776e-01	(9.816850e-05 9.999035e-03 5.000000e-03)
173           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
173           	p             	-1.878570e-02	(2.070088e-03 1.096875e-02 5.000000e-03)	1.396493e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
173           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
174           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.883088e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
174           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.037219e-08	(1.661150e-03 9.860575e-03 5.000000e-03)
174           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.238764e-02	(1.661150e-03 9.860575e-03 5.000000e-03)
174           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.066116e-10	(9.816850e-05 9.999035e-03 5.000000e-03)
174           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	9.035794e-01	(9.816850e-05 9.999035e-03 5.000000e-03)
174           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
174           	p             	-1.877443e-02	(2.070088e-03 1.096875e-02 5.000000e-03)	1.395285e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
174           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
175           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.882930e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
175           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.030989e-08	(1.661150e-03 -9.860575e-03 5.000000e-03)
175           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.235995e-02	(1.661150e-03 -9.860575e-03 5.000000e-03)
175           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.058960e-10	(9.816850e-05 9.999035e-03 5.000000e-03)
175           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	9.019890e-01	(9.816850e-05 9.999035e-03 5.000000e-03)
175           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
175           	p             	-1.876323e-02	(2.070088e-03 1.096875e-02 5.000000e-03)	1.394085e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
175           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
176           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.882772e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
176           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.024793e-08	(1.661150e-03 9.860575e-03 5.000000e-03)
176           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.233241e-02	(1.661150e-03 9.860575e-03 5.000000e-03)
176           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.051837e-10	(9.816850e-05 9.999035e-03 5.000000e-03)
176           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	9.004063e-01	(9.816850e-05 9.999035e-03 5.000000e-03)
176           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
176           	p             	-1.875208e-02	(2.070088e-03 1.096875e-02 5.000000e-03)	1.392899e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
176           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
177           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.882615e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
177           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.018627e-08	(1.661150e-03 9.860575e-03 5.000000e-03)
177           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.230501e-02	(1.661150e-03 9.860575e-03 5.000000e-03)
177           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.044748e-10	(9.816850e-05 9.999035e-03 5.000000e-03)
177           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.988308e-01	(9.816850e-05 9.999035e-03 5.000000e-03)
177           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
177           	p             	-1.874099e-02	(2.070088e-03 1.096875e-02 5.000000e-03)	1.391722e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
177           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
178           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.882458e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
178           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.012493e-08	(1.661150e-03 9.860575e-03 5.000000e-03)
178           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.227775e-02	(1.661150e-03 9.860575e-03 5.000000e-03)
178           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.037692e-10	(9.816850e-05 9.999035e-03 5.000000e-03)
178           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.972628e-01	(9.816850e-05 9.999035e-03 5.000000e-03)
178           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
178           	p             	-1.872995e-02	(2.070088e-03 1.096875e-02 5.000000e-03)	1.390562e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
178           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
179           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.882301e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
179           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.006390e-08	(1.661150e-03 9.860575e-03 5.000000e-03)
179           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.225062e-02	(1.661150e-03 9.860575e-03 5.000000e-03)
179           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.030668e-10	(9.816850e-05 9.999035e-03 5.000000e-03)
179           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.957019e-01	(9.816850e-05 9.999035e-03 5.000000e-03)
179           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
179           	p             	-1.871898e-02	(2.070088e-03 1.096875e-02 5.000000e-03)	1.389412e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
179           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
180           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.882144e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
180           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.000319e-08	(1.661150e-03 9.860575e-03 5.000000e-03)
180           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.222364e-02	(1.661150e-03 9.860575e-03 5.000000e-03)
180           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.023677e-10	(9.816850e-05 9.999035e-03 5.000000e-03)
180           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.941484e-01	(9.816850e-05 9.999035e-03 5.000000e-03)
180           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
180           	p             	-1.870805e-02	(2.070088e-03 1.096875e-02 5.000000e-03)	1.388278e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
180           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
181           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.881987e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
181           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.994277e-08	(1.661150e-03 9.860575e-03 5.000000e-03)
181           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.219679e-02	(1.661150e-03 9.860575e-03 5.000000e-03)
181           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.016717e-10	(9.816850e-05 9.999035e-03 5.000000e-03)
181           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.926018e-01	(9.816850e-05 9.999035e-03 5.000000e-03)
181           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
181           	p             	-1.869719e-02	(2.070088e-03 1.096875e-02 5.000000e-03)	1.387153e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
181           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
182           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.881830e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
182           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.988267e-08	(1.661150e-03 9.860575e-03 5.000000e-03)
182           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.217007e-02	(1.661150e-03 9.860575e-03 5.000000e-03)
182           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.009790e-10	(9.816850e-05 9.999035e-03 5.000000e-03)
182           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.910625e-01	(9.816850e-05 9.999035e-03 5.000000e-03)
182           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
182           	p             	-1.868637e-02	(2.070088e-03 1.096875e-02 5.000000e-03)	1.386044e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
182           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
183           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.881674e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
183           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.982285e-08	(1.661150e-03 9.860575e-03 5.000000e-03)
183           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.214349e-02	(1.661150e-03 9.860575e-03 5.000000e-03)
183           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.002895e-10	(9.816850e-05 9.999035e-03 5.000000e-03)
183           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.895301e-01	(9.816850e-05 9.999035e-03 5.000000e-03)
183           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
183           	p             	-1.867563e-02	(2.070088e-03 1.096875e-02 5.000000e-03)	1.384943e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
183           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
184           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.881518e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
184           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.976371e-08	(1.467230e-03 9.891285e-03 5.000000e-03)
184           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.211720e-02	(1.467230e-03 9.891285e-03 5.000000e-03)
184           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.996031e-10	(9.816850e-05 9.999035e-03 5.000000e-03)
184           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.880050e-01	(9.816850e-05 9.999035e-03 5.000000e-03)
184           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
184           	p             	-1.866492e-02	(2.070088e-03 1.096875e-02 5.000000e-03)	1.383857e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
184           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.135170e+00	(-6.866495e-04 9.975915e-03 5.000000e-03)
185           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.881361e-01	(-4.609006e-04 -1.564446e-02 5.000000e-03)
185           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	4.970514e-08	(1.467230e-03 9.891285e-03 5.000000e-03)
185           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.209117e-02	(1.467230e-03 9.891285e-03 5.000000e-03)
185           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.989199e-10	(9.816850e-05 9.999035e-03 5.000000e-03)
185           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.864867e-01	(9.816850e-05 9.999035e-03 5.000000e-03)
185           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
185           	p             	-1.865428e-02	(2.070088e-03 1.096875e-02 5.000000e-03)	1.382779e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
