# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
0.0028564     	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.0028564     	p             	-1.164539e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539528e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.0028564     	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00285813    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799555e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00285813    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799561e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00285813    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.121040e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00285813    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387129e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00285813    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100287e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00285813    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448474e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00285813    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00285813    	p             	-1.164522e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539524e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00285813    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00285986    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799548e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00285986    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799555e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00285986    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.121032e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00285986    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387125e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00285986    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100273e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00285986    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448464e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00285986    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00285986    	p             	-1.164505e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539521e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00285986    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00286159    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799541e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00286159    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799548e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00286159    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.121026e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00286159    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387122e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00286159    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100259e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00286159    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448454e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00286159    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00286159    	p             	-1.164486e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539521e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00286159    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00286332    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799535e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00286332    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799541e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00286332    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.121024e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00286332    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387122e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00286332    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100244e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00286332    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448444e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00286332    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00286332    	p             	-1.164469e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539519e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00286332    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00286505    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799528e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00286505    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799535e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00286505    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.121019e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00286505    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387120e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00286505    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100229e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00286505    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448434e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00286505    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00286505    	p             	-1.164452e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539516e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00286505    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00286678    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799521e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00286678    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799528e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00286678    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.121013e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00286678    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387117e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00286678    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100215e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00286678    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448424e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00286678    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00286678    	p             	-1.164437e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539512e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00286678    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00286851    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799515e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00286851    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799521e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00286851    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.121005e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00286851    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387113e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00286851    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100201e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00286851    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448414e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00286851    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00286851    	p             	-1.164420e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539508e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00286851    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00287024    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799508e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00287024    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799515e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00287024    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.120998e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00287024    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387110e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00287024    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100187e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00287024    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448405e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00287024    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00287024    	p             	-1.164404e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539505e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00287024    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00287197    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799501e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00287197    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799508e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00287197    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.120991e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00287197    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387107e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00287197    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100173e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00287197    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448395e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00287197    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00287197    	p             	-1.164388e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539502e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00287197    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.0028737     	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799495e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.0028737     	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799501e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.0028737     	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.120984e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.0028737     	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387104e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.0028737     	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100159e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.0028737     	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448385e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.0028737     	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.0028737     	p             	-1.164372e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539498e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.0028737     	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00287543    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799488e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00287543    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799495e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00287543    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.120977e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00287543    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387101e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00287543    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100145e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00287543    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448376e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00287543    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00287543    	p             	-1.164356e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539495e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00287543    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00287716    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799482e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00287716    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799488e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00287716    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.120970e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00287716    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387098e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00287716    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100131e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00287716    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448366e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00287716    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00287716    	p             	-1.164340e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539492e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00287716    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00287889    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799475e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00287889    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799482e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00287889    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.120964e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00287889    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387095e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00287889    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100116e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00287889    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448356e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00287889    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00287889    	p             	-1.164323e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539489e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00287889    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00288062    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799469e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00288062    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799475e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00288062    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.120957e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00288062    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387092e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00288062    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100103e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00288062    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448347e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00288062    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00288062    	p             	-1.164307e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539486e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00288062    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00288235    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799462e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00288235    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799469e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00288235    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.120950e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00288235    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387089e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00288235    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100089e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00288235    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448337e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00288235    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00288235    	p             	-1.164291e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539482e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00288235    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00288408    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799456e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00288408    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799462e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00288408    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.120944e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00288408    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387086e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00288408    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100075e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00288408    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448327e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00288408    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00288408    	p             	-1.164275e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539479e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00288408    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00288581    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799449e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00288581    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799456e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00288581    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.120937e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00288581    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387083e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00288581    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100061e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00288581    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448318e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00288581    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00288581    	p             	-1.164259e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539476e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00288581    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00288754    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799443e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00288754    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799449e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00288754    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.120930e-10	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00288754    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.387080e-02	(-9.999035e-05 -9.816850e-07 5.000000e-05)
0.00288754    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.100047e-14	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00288754    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.448308e+01	(-5.308185e-05 8.474285e-05 5.000000e-05)
0.00288754    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00288754    	p             	-1.164243e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.539473e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00288754    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.892954e-01	(-5.956705e-05 8.031690e-05 5.000000e-05)
0.00288927    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799436e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
0.00288927    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.799443e+00	(4.480789e-05 2.659786e-04 5.000000e-05)
